Date	OR	Odor	Concentration	NormalizedLuc
111609	1198	1311	0	0.21188
111609	1129	1311	0	3.1075
111609	1132	1311	0	0.18862
111609	1162	1311	0	0.25133
111609	1155	1311	0	0.17825
111609	1202	1311	0	0.23032
111609	1185	1311	0	0.19568
111609	1165	1311	0	0.27644
111609	1198	1309	0	0.21899
111609	1129	1309	0	3.2266
111609	1219	1309	0	0.20885
111609	1190	1309	0	0.16623
111609	1146	1309	0	0.20463
111609	1134	1309	0	0.23039
111609	1165	1309	0	0.2926
111609	1216	1309	0	0.20708
111609	1195	1308	0	0.21531
111609	1203	1308	0	0.19604
111609	1230	1308	0	0.27682
111609	1210	1308	0	0.29972
111609	1189	1308	0	0.35479
111609	1222	1308	0	0.16251
111609	1231	1308	0	0.2423
111609	1163	1308	0	0.22998
111609	1181	1307	0	0.29893
111609	1192	1307	0	0.27485
111609	1165	1310	0	0.39398
111609	1162	1310	0	0.3032
111609	1190	1310	0	0.21671
111609	1151	1310	0	0.20335
111609	1136	1310	0	0.22879
112309	1245	1308	0	0.14383
112309	1270	1308	0	0.16315
112309	1287	1308	0	0.24242
112309	1350	1308	0	0.2701
112309	1254	1308	0	0.28134
112309	1277	1308	0	0.15233
112309	1248	1308	0	0.17304
112309	1347	1308	0	0.16077
112309	1287	1310	0	0.16563
112309	1289	1310	0	0.21093
112309	1248	1310	0	0.19165
112309	1272	1310	0	0.16123
112309	1258	1310	0	0.16113
112309	1329	1310	0	0.2378
112309	1284	1310	0	0.19482
112309	1326	1310	0	0.20341
112309	1287	1311	0	0.19483
112309	1270	1311	0	0.14271
112309	1279	1311	0	0.25726
112309	1318	1311	0	0.16983
112309	1289	1311	0	0.17448
112309	1309	1311	0	0.17279
112309	1244	1311	0	0.20013
112309	1274	1311	0	0.22149
112309	1287	1309	0	0.25127
112309	1258	1309	0	0.14984
112309	1288	1309	0	0.30628
112309	1306	1309	0	0.17531
112309	1307	1309	0	0.14899
112309	1294	1309	0	0.20472
112309	1272	1309	0	0.15123
112309	1298	1309	0	0.17083
112309	1484	1309	0	0.15689
112309	1536	1309	0	2.4588
112309	1530	1309	0	0.18895
112309	1533	1309	0	1.5369
112309	1529	1309	0	0.20742
112309	1521	1309	0	0.1708
112309	1492	1309	0	0.19073
112309	1522	1309	0	0.20788
112309	1324	1303	0	0.35453
112309	1262	1303	0	0.19254
112309	1287	1306	0	0.1796
112309	1272	1307	0	0.12539
112309	1287	1312	0	0.22097
112309	1337	1312	0	0.23444
112309	1287	1313	0	0.2217
112509	1287	1326	0	0.029649
112509	1291	1326	0	0.04559
112509	1273	1326	0	0.033006
112509	1277	1326	0	0.02184
112509	1320	1326	0	0.01667
112509	1282	1326	0	0.081057
112509	1252	1326	0	0.02504
112509	1289	1326	0	0.031371
112509	1287	1330	0	0.027234
112509	1272	1330	0	0.02769
112509	1320	1330	0	0.030297
112509	1307	1330	0	0.026786
112509	1338	1330	0	0.036798
112509	1279	1330	0	0.059184
112509	1337	1330	0	0.031895
112509	1282	1330	0	0.12561
112509	1286	1331	0	0.10157
112509	1266	1331	0	0.02744
112509	1278	1331	0	0.037556
112509	1258	1331	0	0.026959
112509	1276	1331	0	0.041622
112509	1277	1331	0	0.028897
112509	1307	1331	0	0.041223
112509	1261	1331	0	0.04484
112509	1287	1332	0	0.05339
112509	1350	1332	0	0.061508
112509	1273	1332	0	0.045395
112509	1305	1332	0	0.036539
112509	1278	1332	0	0.032724
112509	1261	1332	0	0.029827
112509	1242	1332	0	0.045013
112509	1275	1332	0	0.049126
112509	1287	1327	0	0.061345
112509	1299	1327	0	0.090747
112509	1319	1327	0	0.067684
112509	1302	1327	0	0.046103
112509	1289	1331	0	0.058749
112509	1320	1331	0	0.046124
112509	1272	1331	0	0.036113
112509	1337	1331	0	0.060107
112509	1287	1333	0	0.094944
112509	1273	1333	0	0.053218
112509	1272	1333	0	0.056958
112509	1319	1333	0	0.066508
112509	1287	1335	0	0.062939
112509	1273	1335	0	0.038737
112509	1289	1335	0	0.049501
112509	1310	1335	0	0.082967
112509	1320	1325	0	0.072595
112509	1282	1325	0	0.2402
112509	1242	1325	0	0.072085
112509	1273	1325	0	0.071278
112509	1302	1325	0	0.062235
112509	1341	1325	0	0.087466
112509	1261	1325	0	0.05759
112509	1257	1325	0	0.061656
112509	1299	1329	0	0.066634
112509	1320	1329	0	0.054948
112509	1288	1329	0	0.082918
112509	1282	1334	0	0.15429
112509	1307	1334	0	0.10384
112509	1287	1328	0	0.06985
112509	1302	1328	0	0.053548
112709	1137	1325	0	0.15302
112709	1193	1325	0	0.15434
112709	1226	1325	0	0.10264
112709	1155	1325	0	0.0942
112709	1215	1325	0	0.11838
112709	1130	1325	0	0.19232
112709	1205	1325	0	0.86185
112709	1141	1325	0	0.15705
112709	1141	1329	0	0.13545
112709	1183	1329	0	0.20515
112709	1129	1329	0	1.5732
112709	1191	1329	0	0.13104
112709	1128	1329	0	0.16941
112709	1205	1329	0	0.89154
112709	1151	1329	0	0.097745
112709	1193	1329	0	0.09731
112709	1205	1331	0	0.69862
112709	1137	1331	0	0.12928
112709	1227	1331	0	0.11717
112709	1129	1331	0	1.2347
112709	1136	1331	0	0.132
112709	1133	1331	0	0.10115
112709	1139	1331	0	0.10648
112709	1182	1331	0	0.17776
112709	1205	1335	0	0.8493
112709	1141	1335	0	0.12231
112709	1137	1335	0	0.12146
112709	1182	1335	0	0.1192
112709	1139	1335	0	0.089975
112709	1191	1335	0	0.096865
112709	1213	1335	0	0.11201
112709	1209	1335	0	0.11484
112709	1129	1326	0	0.047168
112709	1137	1326	0	0.66753
112709	1136	1326	0	0.036091
112709	1170	1326	0	0.28407
112709	1193	1326	0	0.032574
112709	1139	1326	0	0.014488
112709	1166	1326	0	0.041077
112709	1205	1326	0	0.056118
112709	1136	1328	0	0.18555
112709	1137	1328	0	0.1779
112709	1155	1328	0	0.17561
112709	1129	1328	0	1.234
112709	1214	1328	0	0.26196
112709	1141	1328	0	0.086698
112709	1157	1328	0	0.15447
112709	1205	1328	0	0.73348
112709	1129	1330	0	0.97368
112709	1209	1330	0	0.11795
112709	1213	1330	0	0.15375
112709	1141	1330	0	0.10904
112709	1192	1330	0	0.18937
112709	1135	1330	0	0.095413
112709	1137	1330	0	0.088885
112709	1142	1330	0	0.075863
112709	1205	1332	0	1.0042
112709	1177	1332	0	0.11486
112709	1192	1332	0	0.17512
112709	1137	1332	0	0.12818
112709	1139	1332	0	0.085831
112709	1130	1332	0	0.15374
112709	1136	1332	0	0.083836
112709	1129	1332	0	0.95381
112709	1141	1334	0	0.11107
112709	1129	1334	0	1.2463
112709	1209	1334	0	0.14716
112709	1195	1334	0	0.102
112709	1193	1334	0	0.11175
112709	1177	1326	0	0.089419
112709	1128	1326	0	0.13254
112709	1134	1326	0	0.086298
112709	1141	1327	0	0.063348
112709	1177	1327	0	0.13452
112709	1195	1327	0	0.10823
112709	1136	1327	0	0.088915
112709	1128	1327	0	0.11613
112709	1218	1327	0	0.09823
112709	1137	1333	0	0.073417
112809	1067	1326	0	1.4988
112809	1105	1326	0	0.1856
112809	1072	1326	0	0.14512
112809	1044	1326	0	0.19813
112809	1047	1326	0	0.11982
112809	1046	1326	0	0.16233
112809	1062	1326	0	0.14485
112809	1029	1326	0	0.20673
112809	1067	1327	0	1.9614
112809	1115	1327	0	0.24838
112809	1105	1327	0	0.17963
112809	1062	1327	0	0.21319
112809	1109	1327	0	0.21458
112809	1104	1327	0	0.12842
112809	1097	1327	0	0.22218
112809	1080	1327	0	0.15021
112809	1105	1329	0	0.24963
112809	1066	1329	0	0.30292
112809	1053	1329	0	0.20912
112809	1107	1329	0	0.22761
112809	1095	1329	0	0.18744
112809	1067	1333	0	1.5552
112809	1086	1333	0	0.148
112809	1053	1333	0	0.28088
112809	1055	1325	0	0.16211
112809	1070	1325	0	0.13846
112809	1107	1325	0	0.21594
112809	1105	1325	0	0.22911
112809	1071	1325	0	0.39933
112809	1080	1325	0	0.2179
112809	1047	1325	0	0.14662
112809	1031	1325	0	0.2171
112809	1115	1330	0	0.17292
112809	1067	1330	0	1.8603
112809	1105	1330	0	0.10528
112809	1036	1330	0	0.16056
112809	1044	1330	0	0.15558
112809	1071	1330	0	0.22898
112809	1038	1330	0	0.27847
112809	1070	1330	0	0.14029
112809	1114	1331	0	0.38329
112809	1067	1331	0	2.1049
112809	1115	1331	0	0.27896
112809	1105	1331	0	0.18543
112809	1115	1332	0	0.345
112809	1067	1332	0	1.5907
112809	1062	1332	0	0.18519
112809	1028	1332	0	0.18267
112809	1067	1334	0	1.6135
112809	1060	1334	0	0.1638
112809	1105	1334	0	0.13875
112809	1109	1334	0	0.18531
112809	1067	1335	0	1.8255
112809	1105	1335	0	0.14723
112809	1044	1335	0	0.14603
112809	1053	1335	0	0.22175
112809	1044	1328	0	1.3055
112809	1067	1328	0	0.42629
112809	1105	1328	0	0.22757
112809	1037	1328	0	0.47284
112809	1053	1328	0	0.46735
112809	1071	1328	0	0.43169
112809	1107	1328	0	0.29504
113009	1466	1308	0	0.2559
113009	1530	1308	0	0.27905
113009	1529	1308	0	0.39297
113009	1461	1308	0	0.40328
113009	1472	1308	0	0.42938
113009	1467	1308	0	0.20668
113009	1462	1308	0	0.28705
113009	1464	1308	0	0.24107
113009	1510	1310	0	0.20926
113009	1478	1310	0	0.26448
113009	1467	1310	0	0.24101
113009	1513	1310	0	0.17871
113009	1503	1310	0	0.27044
113009	1484	1310	0	0.15692
113009	1470	1310	0	0.23358
113009	1465	1310	0	0.18306
113009	1502	1311	0	2.3779
113009	1503	1311	0	0.35028
113009	1530	1311	0	0.36593
113009	1478	1311	0	0.29628
113009	1521	1311	0	0.21905
113009	1528	1311	0	0.16518
113009	1520	1311	0	0.28481
113009	1484	1311	0	0.17934
113009	1528	1310	0	0.11718
113009	1529	1310	0	0.19381
113009	1474	1310	0	0.14555
113009	1469	1310	0	0.17724
113009	1530	1310	0	0.22611
113009	1533	1310	0	1.3781
113009	1519	1310	0	0.12559
113009	1545	1310	0	0.19617
113009	1530	1306	0	0.29244
113009	1536	1306	0	1.7648
113009	1529	1306	0	0.2364
113009	1528	1306	0	0.18489
113009	1531	1306	0	0.13652
113009	1537	1306	0	0.19057
113009	1528	1304	0	0.13775
113009	1478	1304	0	0.1108
113009	1530	1313	0	0.2427
113009	1529	1313	0	0.26637
113009	1536	1313	0	1.8499
113009	1545	1313	0	0.26282
113009	1533	1307	0	1.0851
113009	1516	1307	0	0.24691
113009	1533	1312	0	1.0919
121009	1447	1326	0	0.14711
121009	1442	1326	0	0.14623
121009	1438	1326	0	0.16995
121009	1431	1326	0	0.17299
121009	1432	1326	0	0.14607
121009	1435	1326	0	0.15414
121009	1410	1326	0	0.09622
121009	1426	1326	0	0.11179
121009	1447	1327	0	0.19837
121009	1445	1327	0	0.17928
121009	1446	1327	0	0.15344
121009	1442	1327	0	0.17282
121009	1431	1327	0	0.21142
121009	1426	1327	0	0.12563
121009	1449	1327	0	0.17247
121009	1432	1327	0	0.14541
121009	1442	1328	0	0.1834
121009	1440	1328	0	0.092486
121009	1447	1328	0	0.14393
121009	1446	1328	0	0.13826
121009	1449	1328	0	0.12408
121009	1400	1328	0	0.1286
121009	1438	1328	0	0.11318
121009	1434	1328	0	0.13233
121009	1426	1330	0	0.16225
121009	1438	1330	0	0.203
121009	1442	1330	0	0.13267
121009	1407	1330	0	0.33579
121009	1431	1330	0	0.11174
121009	1449	1330	0	0.13495
121009	1447	1330	0	0.11909
121009	1435	1330	0	0.13851
121009	1426	1332	0	0.13586
121009	1431	1332	0	0.13514
121009	1442	1332	0	0.14982
121009	1364	1332	0	0.10494
121009	1434	1332	0	0.14526
121009	1440	1332	0	0.1221
121009	1394	1332	0	0.24898
121009	1367	1332	0	0.10816
121009	1447	1333	0	0.13657
121009	1442	1333	0	0.2104
121009	1422	1333	0	0.16277
121009	1400	1333	0	0.21406
121009	1364	1333	0	0.13389
121009	1438	1333	0	0.12666
121009	1382	1333	0	0.17467
121009	1432	1333	0	0.11381
121009	1442	1335	0	0.19743
121009	1432	1335	0	0.23601
121009	1400	1335	0	0.19028
121009	1447	1335	0	0.2828
121009	1440	1335	0	0.14309
121009	1422	1335	0	0.13224
121009	1438	1334	0	0.14711
121009	1442	1334	0	0.16732
121009	1447	1331	0	0.14477
121009	1432	1331	0	0.15205
121009	1431	1331	0	0.14795
121009	1195	1339	0	0.10653
121009	1187	1339	0	0.14708
121009	1227	1339	0	0.11756
121009	1407	1329	0	0.31435
121209	1183	1337	0	0.095958
121209	1185	1337	0	0.061449
121209	1135	1337	0	0.048948
121209	1149	1337	0	0.090239
121209	1164	1337	0	0.094608
121209	1134	1337	0	0.055412
121209	1142	1337	0	0.068336
121209	1163	1337	0	0.07268
121209	1134	1341	0	0.042541
121209	1142	1341	0	0.048861
121209	1133	1341	0	0.053835
121209	1143	1341	0	0.047102
121209	1135	1341	0	0.064341
121209	1137	1341	0	0.076923
121209	1149	1341	0	0.058025
121209	1132	1341	0	0.062583
121209	1161	1344	0	0.054848
121209	1225	1344	0	0.072766
121209	1170	1344	0	0.064982
121209	1164	1344	0	0.056334
121209	1199	1344	0	0.11758
121209	1217	1344	0	0.079763
121209	1228	1344	0	0.078345
121209	1181	1344	0	0.092502
121209	1170	1342	0	0.070431
121209	1164	1342	0	0.061159
121209	1135	1342	0	0.08149
121209	1149	1342	0	0.052258
121209	1066	1340	0	0.14233
121209	1047	1340	0	0.088632
121209	1089	1340	0	0.14119
121209	1115	1340	0	0.09622
121209	1067	1340	0	1.2845
121209	1098	1340	0	0.16786
121209	1030	1340	0	0.077999
121209	1225	1343	0	0.11322
121209	1181	1343	0	0.10926
121209	1137	1343	0	0.087508
121209	1130	1343	0	0.16202
121209	1207	1343	0	0.08589
121209	1115	1342	0	0.10519
121209	1067	1342	0	1.7343
121209	1062	1342	0	0.14614
121209	1073	1342	0	0.14493
121209	1098	1342	0	0.15278
121209	1108	1342	0	0.11374
121209	1195	1345	0	0.095347
121409	1530	1326	0	0.31231
121409	1528	1326	0	0.1479
121409	1529	1326	0	0.41489
121409	1531	1326	0	0.21997
121409	1536	1326	0	1.4177
121409	1463	1326	0	0.30036
121409	1482	1326	0	0.35635
121409	1505	1326	0	0.26712
121409	1530	1327	0	0.33669
121409	1536	1327	0	1.5721
121409	1529	1327	0	0.30233
121409	1528	1327	0	0.1774
121409	1531	1327	0	0.2245
121409	1475	1327	0	0.40608
121409	1474	1327	0	0.33441
121409	1467	1327	0	0.27265
121409	1530	1330	0	0.31701
121409	1536	1330	0	0.99308
121409	1467	1330	0	0.23452
121409	1474	1330	0	0.30583
121409	1482	1330	0	0.17975
121409	1496	1330	0	0.20056
121409	1529	1330	0	0.3223
121409	1463	1330	0	0.36668
121409	1536	1331	0	0.82761
121409	1496	1331	0	0.195
121409	1495	1331	0	0.32293
121409	1545	1331	0	0.25484
121409	1465	1331	0	0.23142
121409	1528	1331	0	0.17137
121409	1464	1331	0	0.25274
121409	1474	1331	0	0.30825
121409	1536	1332	0	0.85028
121409	1530	1332	0	0.32319
121409	1529	1332	0	0.3742
121409	1528	1332	0	0.21587
121409	1496	1332	0	0.28109
121409	1495	1332	0	0.32705
121409	1482	1332	0	0.22687
121409	1545	1332	0	0.29648
121409	1530	1335	0	0.44329
121409	1529	1335	0	0.44031
121409	1536	1335	0	1.3199
121409	1528	1335	0	0.31489
121409	1531	1335	0	0.17018
121409	1496	1335	0	0.096022
121409	1522	1335	0	1.1379
121409	1482	1325	0	0.5829
121409	1530	1328	0	0.43772
121409	1536	1328	0	0.7853
121409	1529	1328	0	0.21306
121409	1531	1328	0	0.15828
121409	1499	1328	0	0.20404
121409	1536	1334	0	0.99764
121409	1496	1334	0	0.3858
121409	1485	1334	0	0.27043
121409	1536	1333	0	0.72417
121409	1530	1333	0	0.23587
121409	1529	1333	0	0.28215
121409	1496	1333	0	0.163
121409	1115	1339	0	0.21699
121409	1067	1339	0	0.91271
121409	1072	1339	0	0.20289
121609	1048	1292	0	0.62306
121609	1448	1292	0	0.20014
121609	1425	1292	0	0.40465
121609	1408	1292	0	0.71017
121609	1437	1292	0	0.25906
121609	1048	1300	0	0.68909
121609	1425	1300	0	0.29371
121609	1415	1300	0	0.32382
121609	1367	1296	0	0.27835
121609	1048	1296	0	1.2037
121609	1372	1296	0	0.46205
121609	1412	1296	0	0.20497
121609	1415	1296	0	0.48654
121609	1048	1297	0	0.58028
121609	1372	1297	0	0.27112
121609	1415	1297	0	0.28209
121609	1448	1298	0	0.206
121609	1048	1298	0	0.65479
121609	1363	1298	0	0.2879
121609	1425	1298	0	0.19012
121609	1406	1298	0	0.50882
121609	1367	1298	0	0.17947
121609	1372	1298	0	0.26005
121609	1412	1298	0	0.17075
121609	1425	1302	0	0.32095
121609	1048	1302	0	0.65922
121609	1402	1302	0	0.4141
121609	1367	1302	0	0.16426
121609	1410	1302	0	0.15499
121609	1411	1302	0	0.22394
121609	1387	1302	0	0.17716
121609	1408	1302	0	0.80628
121609	1425	1294	0	0.42396
121609	1412	1294	0	0.14633
121609	1419	1294	0	0.19551
121609	1367	1294	0	0.20082
121609	1437	1294	0	0.34437
121609	1408	1294	0	0.40463
121609	1048	1294	0	0.58375
121609	1443	1294	0	0.50074
121609	1448	1295	0	0.20736
121609	1425	1295	0	0.44637
121609	1372	1295	0	0.48212
121609	1367	1295	0	0.23431
121609	1406	1295	0	0.68571
121609	1048	1295	0	0.72562
121609	1438	1295	0	0.23127
121609	1387	1295	0	0.33941
121609	1404	1299	0	0.73171
121609	1448	1299	0	0.19005
121609	1418	1299	0	0.57895
121609	1407	1299	0	0.83333
121609	1442	1299	0	0.22314
121609	1402	1299	0	0.43057
121609	1424	1299	0	0.1997
121609	1425	1299	0	0.27945
121609	1404	1301	0	0.56105
121609	1407	1301	0	0.45375
121609	1048	1301	0	1.1266
121609	1363	1301	0	0.46824
121609	1367	1301	0	0.2161
121609	1425	1301	0	0.52878
121609	1425	1293	0	0.35738
122609	1098	1337	0	0.29352
122609	1036	1337	0	0.16498
122609	1034	1337	0	0.17884
122609	1047	1337	0	0.12696
122609	1046	1337	0	0.12397
122609	1045	1337	0	0.1279
122609	1072	1337	0	0.12758
122609	1080	1337	0	0.10825
122609	1294	1337	0	0.2646
122609	1282	1337	0	0.66018
122609	1270	1337	0	0.26974
122609	1251	1337	0	0.1392
122609	1271	1337	0	0.11953
122609	1316	1337	0	0.049617
122609	1287	1337	0	0.30954
122609	1288	1337	0	0.20375
122609	1287	1341	0	0.16274
122609	1285	1341	0	0.15205
122609	1315	1341	0	0.2283
122609	1299	1341	0	0.18137
122609	1278	1341	0	0.10706
122609	1248	1341	0	0.091182
122609	1294	1341	0	0.20421
122609	1276	1341	0	0.12752
122609	1030	1341	0	0.14959
122609	1109	1341	0	0.1539
122609	1029	1341	0	0.18064
122609	1028	1341	0	0.20266
122609	1031	1341	0	0.17936
122609	1036	1341	0	0.19615
122609	1108	1341	0	0.14461
122609	1080	1341	0	0.15407
122609	1067	1344	0	2.5834
122609	1062	1344	0	0.21105
122609	1055	1344	0	0.13828
122609	1061	1344	0	0.16048
122609	1076	1344	0	0.16375
122609	1087	1344	0	0.14674
122609	1039	1344	0	0.14698
122609	1090	1344	0	0.091461
122609	1067	1343	0	2.3083
122609	1039	1343	0	0.18243
122609	1115	1343	0	0.19404
122609	1062	1343	0	0.16043
122609	1098	1343	0	0.25726
122609	1098	1336	0	0.22948
122609	1073	1346	0	0.43188
123009	1474	1341	0	0.67611
123009	1460	1341	0	0.20875
123009	1465	1341	0	0.13359
123009	1459	1341	0	0.12769
123009	1468	1341	0	0.084316
123009	1463	1341	0	0.22318
123009	1489	1341	0	0.086563
123009	1473	1341	0	0.090419
123009	1382	1341	0	0.75912
123009	1380	1341	0	0.35329
123009	1362	1341	0	0.27138
123009	1385	1341	0	0.1492
123009	1390	1341	0	0.10851
123009	1366	1341	0	0.090909
123009	1391	1341	0	0.20728
123009	1378	1341	0	0.14676
123009	1407	1339	0	0.19726
123009	1418	1339	0	0.056205
123009	1425	1339	0	0.035672
123009	1528	1339	0	0.22304
123009	1530	1339	0	0.20067
123009	1529	1339	0	0.21075
123009	1531	1339	0	0.34036
123009	1536	1339	0	0.76139
123009	1530	1340	0	0.10743
123009	1529	1340	0	0.2
123009	1528	1340	0	0.076348
123009	1531	1340	0	0.099819
123009	1536	1340	0	1.2776
123009	1402	1340	0	0.10123
123009	1418	1340	0	0.07268
123009	1426	1340	0	0.087322
123009	1372	1337	0	0.18356
123009	1377	1337	0	0.25272
123009	1386	1337	0	0.12406
123009	1375	1337	0	0.34695
123009	1378	1337	0	0.15144
123009	1374	1337	0	0.12028
123009	1376	1337	0	0.098884
123009	1382	1337	0	0.17571
123009	1535	1337	0	0.21995
123009	1534	1337	0	0.22997
123009	1533	1337	0	1.1875
123009	1465	1337	0	0.5392
123009	1460	1337	0	0.80498
123009	1464	1337	0	0.73199
123009	1471	1337	0	0.34996
12410	1048	1343	0	0.25862
12410	1530	1343	0	0.10619
12410	1529	1343	0	0.14918
12410	1536	1343	0	2.9093
12410	1531	1343	0	0.089725
12410	1528	1343	0	0.10917
12410	1404	1346	0	0.22216
12410	1496	1346	0	0.12564
12410	1098	1338	0	0.24142
12410	1108	1338	0	0.12748
12410	1063	1338	0	0.41884
12410	1047	1338	0	0.13206
12410	1407	1342	0	0.48585
12410	1418	1342	0	0.80967
12410	1426	1342	0	0.14203
12410	1404	1342	0	0.39453
12410	1528	1342	0	0.20337
12410	1529	1342	0	0.87313
12410	1530	1342	0	0.79761
12410	1531	1342	0	0.26038
12410	1536	1342	0	5.15
12410	1530	1344	0	0.51363
12410	1529	1344	0	0.4448
12410	1528	1344	0	0.16204
12410	1536	1292	0	5.0398
12410	1532	1292	0	6.4712
12410	1529	1292	0	0.16945
12410	1530	1292	0	0.21625
12410	1529	1293	0	0.22531
12410	1530	1293	0	0.22385
12410	1516	1293	0	0.2445
12410	1536	1345	0	5.2351
93010	1236	1282	0	1.1553
93010	1562	1282	0	2.3342
93010	1579	1282	0	1.4927
93010	1616	1282	0	3.2012
93010	1705	1282	0	1.1298
93010	1729	1282	0	1.2503
93010	1566	1282	0	1.3845
93010	1708	1286	0	1.312
93010	1616	1283	0	3.3549
93010	1705	1283	0	1.2208
93010	1706	1283	0	1.621
93010	1713	1283	0	1.1515
93010	1566	1283	0	1.7253
93010	1121	1284	0	1.8802
93010	1239	1284	0	1.6568
93010	1454	1284	0	1.4562
93010	1119	1287	0	1.2362
93010	1241	1287	0	1.6665
93010	1589	1287	0	1.3161
93010	1240	1290	0	1.5479
93010	1559	1290	0	1.4579
93010	1577	1290	0	1.5779
93010	1723	1290	0	1.7553
93010	1589	1292	0	1.409
93010	1235	1291	0	1.6658
93010	1451	1291	0	1.8289
93010	1458	1291	0	1.5379
93010	1557	1291	0	1.4303
93010	1580	1294	0	1.6566
93010	1714	1294	0	1.9412
93010	1568	1298	0	1.6547
93010	1729	1298	0	1.29
93010	1122	1295	0	1.3293
93010	1239	1295	0	2.1732
93010	1451	1295	0	2.2929
93010	1559	1295	0	1.9274
93010	1580	1295	0	1.8397
93010	1119	1346	0	1.5925
93010	1239	1346	0	1.7469
93010	1699	1346	0	1.5494
93010	1553	1300	0	1.835
93010	1705	1300	0	1.8246
93010	1720	1300	0	1.3156
93010	1235	1309	0	1.8614
93010	1562	1309	0	2.6431
93010	1589	1309	0	11.1747
93010	1692	1309	0	3.0904
93010	1712	1309	0	1.5385
93010	1124	1301	0	1.7289
93010	1234	1301	0	1.7023
93010	1451	1301	0	1.7473
93010	1556	1301	0	1.7373
93010	1577	1301	0	1.637
93010	1616	1301	0	5.0572
93010	1637	1301	0	1.4788
93010	1724	1303	0	1.6424
93010	1561	1302	0	1.7312
93010	1566	1302	0	1.8995
93010	1122	1311	0	1.3631
93010	1123	1311	0	2.0982
93010	1553	1311	0	2.0008
93010	1589	1311	0	2.3038
93010	1616	1311	0	4.896
93010	1720	1311	0	1.4809
93010	1455	1331	0	1.2408
93010	1458	1331	0	1.2462
93010	1549	1331	0	0.68603
93010	1551	1331	0	1.383
93010	1589	1331	0	1.3678
93010	1616	1331	0	3.5948
93010	1724	1331	0	1.213
93010	1616	1333	0	3.4667
100210	1727	1339	0	0.57487
100210	1708	1340	0	0.34658
100210	1713	1340	0	0.23626
100210	1720	1340	0	0.37821
100210	1589	1342	0	0.37561
100210	1616	1342	0	1.5542
100210	1724	1345	0	0.27025
100210	1637	1379	0	0.44968
100210	1119	1307	0	0.40019
100210	1720	1313	0	0.2615
100210	1589	1317	0	0.22775
100210	1561	1318	0	0.33249
100210	1727	1319	0	0.73252
100210	1589	1326	0	0.3249
100210	1455	1332	0	0.42802
100210	1589	1332	0	0.30515
100210	1234	1281	0	0.62791
100210	1235	1281	0	0.65605
100210	1236	1281	0	0.046212
100210	1237	1281	0	0.67466
100210	1455	1281	0	0.78946
100210	1557	1281	0	0.753
100210	1568	1281	0	1.2866
100210	1727	1281	0	5.6705
100210	1238	1289	0	0.96121
100210	1553	1289	0	0.75835
100210	1554	1289	0	0.81405
100210	1637	1289	0	0.72786
100210	1697	1289	0	0.87904
100210	1700	1289	0	1.153
100210	1717	1289	0	0.62267
100210	1701	1289	0	0.95992
100210	1121	1299	0	0.69935
100210	1549	1299	0	0.28766
100210	1589	1299	0	0.56545
100210	1616	1299	0	2.258
100210	1720	1299	0	0.33846
100210	1723	1299	0	0.66417
100210	1727	1299	0	0.78661
100210	1731	1299	0	0.62365
100210	1125	1308	0	0.80073
100210	1241	1308	0	0.79256
100210	1454	1308	0	0.81927
100210	1455	1308	0	0.76323
100210	1458	1308	0	0.51795
100210	1549	1308	0	0.4016
100210	1550	1308	0	0.73246
100210	1552	1308	0	0.72656
100210	1569	1314	0	0.55922
100210	1576	1314	0	0.62631
100210	1577	1314	0	1.0509
100210	1696	1314	0	0.98282
100210	1698	1314	0	0.686
100210	1713	1314	0	0.52068
100210	1714	1314	0	0.83708
100210	1725	1314	0	0.097911
100210	1127	1316	0	1.1639
100210	1234	1316	0	1.0406
100210	1240	1316	0	1.1638
100210	1241	1316	0	1.0806
100210	1552	1316	0	1.0415
100210	1558	1316	0	0.78678
100210	1559	1316	0	1.1254
100210	1562	1316	0	1.5688
100210	1125	1391	0	0.0032037
100210	1234	1391	0	0.98497
100210	1238	1391	0	1.1267
100210	1455	1391	0	0.86462
